smiles,hit0,hit1
[H]OC([H])([H])N(c1c([H])c(F)c([H])c([H])c1C([H])([H])[H])c1c([H])c([H])c2c([H])nc([H])c([H])c2c1[H],7gov-a,7go2-a
[H]c1nc2c([H])c([H])c3c([H])c2c(c1N([H])[H])c(=O)n([H])c1c([H])c(F)c([H])c([H])c1c1c([H])c(C([H])([H])C(=O)N([H])C([H])([H])[H])c([H])c([H])c31,7gov-a,B0436a
[H]c1nc2c([H])c([H])c3c([H])c2c(c1N([H])[H])C(=O)N([H])c1c([H])c(F)c([H])c(c1[H])S(=O)(=O)N([H])c1c([H])c([H])c([H])c-3c1[H],7gov-a,B0439a
[H]c1nc([H])c(C([H])([H])C([H])([H])N([H])C(=O)N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c(C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c1[H],7gov-a,B0446a
[H]c1nc([H])c(C([H])([H])C([H])([H])N([H])C(=O)N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c(C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c1[H],7gov-a,B0446b
[H]c1nc2c([H])c([H])c3c([H])c2c(c1[H])c(=O)n([H])c1c([H])c(F)c([H])c([H])c1c1c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c([H])c31,7gov-a,B0450a
[H]C1C(C([H])([H])[C@@]([H])(F)C([H])([H])C([H])([H])[H]):N:C(=O):C2[C@@H]3C([H])C(:C1C([H])([H])C([H])([H])[C@]([H])(OC([H])([H])[H])C([H])([H])OC([H])([H])[H])C([H])C([H])C3NC([H])[C@@H]2N([H])[H],7gov-a,B0450b
[H]c1nc([H])c(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c(C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c1[H],7gov-a,B0454a
[H]c1nc([H])c(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c(C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c1[H],7gov-a,B0454b
[H]c1nc2c([H])c([H])c(-c3c([H])c([H])c(C(=O)N([H])C([H])([H])[H])c([H])c3[H])c([H])c2c(C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c1N([H])[H],7gov-a,B0455a
[H]/C(=N\[C@@]([H])(c1c([H])c([H])nc([H])c1[H])N([H])c1c([H])c(F)c([H])c([H])c1C([H])([H])[H])N([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H],7gov-a,B0517a
[H]OC([H])([H])c1c([H])c([H])c([C@]2([H])C([H])([H])N(C(=O)C([H])([H])c3c([H])nc([H])c([H])c3C(=O)N([H])c3c([H])c(F)c([H])c([H])c3C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],7gov-a,B0525a
[H]OC([H])([H])c1c([H])c([H])c([C@]2([H])C([H])([H])N(C(=O)C([H])([H])c3c([H])nc([H])c([H])c3C(=O)N([H])c3c([H])c(F)c([H])c([H])c3C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],7gov-a,B0525b
[H]c1[nH]c2c(c1[H])[C@]1(c3c(c(F)c([H])c([H])c3C([H])([H])[H])C(c3c([H])c([H])c([H])c([H])c3[H])=[S@@]1([H])=O)C([H])([H])C([H])([H])C([H])([H])C2([H])[H],7gov-a,B0691a
[H]c1[nH]c2c(c1[H])[C@]1(c3c(c(F)c([H])c([H])c3C([H])([H])[H])C(c3c([H])c([H])c([H])c([H])c3[H])=[S@@]1([H])=O)C([H])([H])C([H])([H])C([H])([H])C2([H])[H],7gov-a,B0691b
[H]OC([H])([H])N(c1c([H])c(F)c([H])c([H])c1C([H])([H])[H])[C@@]1([H])C2=C(C([H])([H])N([H])C([H])([H])C2([H])[H])[C@]([H])(C([H])([H])N([H])C([H])([H])c2nnc(-c3c([H])c([H])c([H])c([H])c3[H])[nH]2)C1([H])[H],7gov-a,B0723a
[H]C1=C([H])C2:C(c3nnc(-c4[nH]c([H])c([H])c4[H])o3):C(c3c([H])c(F)c([H])c([H])c3C([H])([H])[H]):C([H]):C([H])/C([H])=C(/[H])C2=C([H])N1,7gov-a,B0738a
[H]ON1[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])N([H])N([H])[C@@]1(c1c([H])c([H])nc2c([H])c([H])c([H])c([H])c12)N([H])c1c([H])c(F)c([H])c([H])c1C([H])([H])[H],7gov-a,B0742a
[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(F)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],7gov-a,B0805a
[H]C1=C([H])[C@]2([H])C(=O)N([H])[C@]([H])([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(F)C3(O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2=C(C([H])([H])C([H])([H])C([H])([H])[H])N1[H],7gov-a,B0805b
[H]c1nc([H])c(-c2c([H])c([H])c3nc([H])c(N([H])[H])c(C(=O)N([H])c4c([H])c(F)c([H])c([H])c4C([H])([H])[H])c3c2[H])nc1[H],7gov-a,B0857a
[H]c1nc([H])c(-c2c([H])c([H])c3nc([H])c(N([H])[H])c(C(=O)N([H])c4c([H])c(F)c([H])c([H])c4C([H])([H])[H])c3c2[H])nc1[H],7gov-a,B0857b
[H]c1n[nH]c([H])c1N([H])[C@@]1(O)c2c([nH]c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1c1c([H])c(F)c([H])c([H])c1C([H])([H])[H],7gov-a,B0875a
[H]c1n[nH]c([H])c1N([H])[C@]1(O)N(c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])N([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H],7gov-a,B0875b
[H]Oc1c(-c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c(Sc2nnc(-c3c([H])nc([H])c([H])c3[H])n2C([H])([H])C([H])=C([H])[H])c2c([H])[nH]c([H])c2c1[H],7gov-a,B0914a
[H]Oc1c(-c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c(Sc2nnc(-c3c([H])nc([H])c([H])c3[H])n2C([H])([H])C([H])=C([H])[H])c2c([H])[nH]c([H])c2c1[H],7gov-a,B0914b
[H]c1nc([H])c([H])c(O[C@@]2(N([H])c3c([H])c(F)c([H])c([H])c3C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])c1[H],7gov-a,B0931a
[H]N1C([H])([H])C([H])([H])C2(C([H])([H])C1([H])[H])C([H])([H])C([H])([H])[C@]([H])(F)C([H])([H])[C@]2([H])N([H])[C@@]1(O)C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H],7gov-a,B0931b
[H]c1sc2c(=O)n([C@]3([H])c4c([H])c([H])n([H])c4C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])c3c([H])c(F)c([H])c([H])c3C([H])([H])[H])c([H])nc2c1[H],7gov-a,B0938a
[H]c1nc2c([H])c([H])c([H])c3c2c(c1[H])[C@@]([H])(n1c([H])nc2c([H])c([H])sc2c1=O)N3c1c([H])c(F)c([H])c([H])c1C([H])([H])[H],7gov-a,B0938b
[H]OC(=O)C([H])([H])N1c2c([H])c([H])nc([H])c2C([H])([H])[C@]1([H])c1c([H])c(F)c([H])c([H])c1C([H])([H])[H],7gov-a,B1020a
[H]c1nc(N([H])C([H])([H])C([H])([H])S[C@]([H])(Cl)C(=O)N([H])C2(c3nnc(-c4sc([H])c([H])c4[H])[nH]3)C([H])([H])C([H])([H])C2([H])[H])c([H])c(C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c1[H],7gov-a,B1159c
[H]S[C@]([H])(Cl)/C(=N/C([H])([H])N([H])c1nc([H])c([H])c(C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c1[H])N1C([H])([H])c2c(sc([H])c2[H])C([H])([H])C1([H])[H],7gov-a,B1169a
[H]O[C@]1(N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])C([H])([H])c2c([H])c([H])nc([H])c2[C@@]([H])(Sc2nc3c([H])c(F)c([H])c([H])c3[nH]2)C1([H])[H],7gov-a,B1219a
[H]O[C@@](O)(F)c1c(-c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c([H])c([H])c2c([H])nc([H])c([H])c12,7gov-a,B1264a
[H]c1nsc(S(=O)(=O)N([H])C([H])([H])C([H])([H])c2c([H])nc([H])c([H])c2C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c1[H],7gov-a,B1307a
[H]c1nsc(S(=O)(=O)N([H])C([H])([H])C([H])([H])c2c([H])nc([H])c([H])c2C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c1[H],7gov-a,B1307b
[H]Oc1c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])C([H])([H])c2c([H])nc([H])c([H])c2C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c([H])c1[H],7gov-a,B1361a
[H]Oc1c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])C([H])([H])c2c([H])nc([H])c([H])c2C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c([H])c1[H],7gov-a,B1361b
[H]c1nc([H])c(C([H])([H])C([H])([H])N([H])S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c1[H],7gov-a,B1368a
[H]c1nc([H])c(C([H])([H])C([H])([H])N([H])S(=O)(=O)c2nn(C([H])([H])[H])c([H])c2[H])c(C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c1[H],7gov-a,B1456a
[H]c1nc([H])c(C([H])([H])C([H])([H])N([H])S(=O)(=O)c2nn(C([H])([H])[H])c([H])c2[H])c(C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c1[H],7gov-a,B1456b
[H]c1nc(S(=O)(=O)N([H])C([H])([H])C([H])([H])c2c([H])nc([H])c([H])c2C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c([H])s1,7gov-a,B1457a
[H]c1nc(S(=O)(=O)N([H])C([H])([H])C([H])([H])c2c([H])nc([H])c([H])c2C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c([H])s1,7gov-a,B1457b
[H]c1nc([H])c(C([H])([H])C([H])([H])N([H])S(=O)(=O)c2c([H])nc(N([H])[H])c([H])c2[H])c(C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c1[H],7gov-a,B1460a
[H]c1nc([H])c(C([H])([H])C([H])([H])N([H])S(=O)(=O)c2c([H])nc(N([H])[H])c([H])c2[H])c(C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c1[H],7gov-a,B1460b
[H]/C(C(=O)OC([H])([H])C([H])([H])[H])=C(\[H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2(N([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])c3c([H])c(F)c([H])c([H])c3C([H])([H])[H])C2([H])[H])C1([H])[H],7gov-a,B1462a
[H]/C(C(=O)OC([H])([H])C([H])([H])[H])=C(\[H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2(N([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])c3c([H])c(F)c([H])c([H])c3C([H])([H])[H])C2([H])[H])C1([H])[H],7gov-a,B1462b
[H]c1nc([H])c(C([H])([H])C([H])([H])N([H])S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(C(=O)N([H])c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])c1[H],7gov-a,B1463a
[H]Oc1c([H])c(Oc2c([H])c([H])c([H])c(C([H])([H])N([H])S(=O)(=O)C([H])([H])C([H])([H])[H])c2[H])c([H])c([H])c1N([H])C(=O)C([H])([H])C([H])([H])[H],7gox-a,7gp9-a
[H]Oc1c(O[H])c(C([H])([H])[H])c(S(=O)(=O)C([H])([H])[H])c([H])c1N([H])C(=O)C([H])([H])C([H])([H])[H],7gox-a,7gp2-a
[H]Oc1c([H])c(C([H])([H])[H])c([H])c(O[H])c1-c1nc(C([H])([H])[H])c([H])c([H])c1[H],7gox-a,7gpf-a
[H]Oc1c([H])c(C([H])([H])[H])c(N([H])C([H])([H])C([H])([H])c2onc(C(=O)N([H])C([H])([H])C(=O)OC([H])([H])[H])c2[H])c([H])c1N([H])C(=O)C([H])([H])C([H])([H])[H],7gox-a,7goy-a
[H]O[C@]1([H])[C@]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])[C@]2(N([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@@]1([H])N([H])C(=O)C([H])([H])C([H])([H])[H],7gox-a,7gpm-a
[H]OC(=O)c1c([H])c([H])c(N([H])S(=O)(=O)C([H])([H])C([H])([H])C([H])([H])/N=C(\N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2O[H])C([H])([H])C([H])([H])[H])c([H])c1[H],7gox-a,7gq7-a
[H]O[C@]1([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]2(C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])N(C(=O)N([H])C([H])([H])C([H])([H])n3c([H])nnc3[H])C([H])([H])[H])C([H])([H])C2([H])[H])C([H])([H])[C@@]1([H])N([H])C(=O)C([H])([H])C([H])([H])[H],7gox-a,B0446a
[H]Oc1c([H])c(C([H])([H])[H])c([H])c(-c2c([H])c([H])c(C([H])([H])N(C(=O)N([H])C([H])([H])C([H])([H])n3c([H])nnc3[H])C([H])([H])[H])c([H])c2[H])c1N([H])C(=O)C([H])([H])C([H])([H])[H],7gox-a,B0446b
[H]Oc1c([H])c(C([H])([H])[H])c([H])c(N([H])C([H])([H])c2c([H])c([H])c([H])c(C([H])([H])N(C(=O)C([H])([H])n3c([H])nnc3[H])C([H])([H])[H])c2[H])c1N([H])C(=O)C([H])([H])C([H])([H])[H],7gox-a,B0454a
[H]Oc1c([H])c(C([H])([H])[H])c([H])c([H])c1N(C(=O)C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])c1c([H])c([H])c([H])c(C([H])([H])N(C(=O)C([H])([H])n2c([H])nnc2[H])C([H])([H])[H])c1[H],7gox-a,B0454b
[H]Oc1c([H])c(C([H])([H])c2c([H])c([H])c([C@]3([H])C([H])([H])N(C(=O)C([H])([H])n4c([H])nnc4[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])c([H])c([H])c1N([H])C(=O)C([H])([H])C([H])([H])[H],7gox-a,B0525a
[H]Oc1c([H])c(C([H])([H])c2c([H])c([H])c([C@]3([H])C([H])([H])N(C(=O)C([H])([H])n4c([H])nnc4[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])c([H])c([H])c1N([H])C(=O)C([H])([H])C([H])([H])[H],7gox-a,B0525b
[H]O[C@]1([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]2(N([H])N([H])[C@@]([H])(C([H])([H])N([H])C([H])([H])c3c([H])c([H])c([H])c4nnc([H])n34)N2[H])C([H])([H])[C@@]1([H])N([H])C(=O)C([H])([H])C([H])([H])[H],7gox-a,B0723a
[H]Oc1c([H])c(C([H])([H])N([H])c2nc([H])c(-c3nnc(Sc4c([H])c([H])c([H])c5nnc([H])n45)n3C([H])([H])C([H])=C([H])[H])c([H])c2[H])c([H])c([H])c1N([H])C(=O)C([H])([H])C([H])([H])[H],7gox-a,B0914a
[H]Oc1c([H])c(C([H])([H])[H])c([H])c(N([H])c2nc([H])c(-c3nnc(Sc4c([H])c([H])c([H])c5nnc([H])n45)n3C([H])([H])C([H])=C([H])[H])c([H])c2[H])c1N([H])C(=O)C([H])([H])C([H])([H])[H],7gox-a,B0914b
[H]Oc1c([H])c(C([H])([H])N([H])C([H])([H])Oc2c([H])c([H])c3nc(Sc4c([H])c([H])c([H])c5nnc([H])n45)[nH]c3c2[H])c([H])c([H])c1N([H])C(=O)C([H])([H])C([H])([H])[H],7gox-a,B1219a
[H]Oc1c([H])c(C([H])([H])[H])c(N([H])c2sc(S(=O)(=O)N([H])C([H])([H])C([H])([H])c3nc([H])c([H])c(=O)[nH]3)c([H])c2[H])c([H])c1N([H])C(=O)C([H])([H])C([H])([H])[H],7gox-a,B1307a
[H]Oc1c([H])c(C([H])([H])[H])c(N([H])c2sc(S(=O)(=O)N([H])C([H])([H])C([H])([H])c3nc([H])c([H])c(=O)[nH]3)c([H])c2[H])c([H])c1N([H])C(=O)C([H])([H])C([H])([H])[H],7gox-a,B1307b
[H]Oc1nc(C([H])([H])C([H])([H])N([H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])c3c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])[H])c(O[H])c3[H])c([H])c2[H])nc([H])c1[H],7gox-a,B1361a
[H]Oc1nc(C([H])([H])C([H])([H])N([H])S(=O)(=O)c2c([H])c([H])c(ON([H])C([H])([H])c3c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])[H])c(O[H])c3[H])c([H])c2[H])nc([H])c1[H],7gox-a,B1361b
[H]Oc1nc(C([H])([H])C([H])([H])N([H])S(=O)(=O)N2C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])N([H])c3c([H])c(C([H])([H])[H])c([H])c(O[H])c3N([H])C(=O)C([H])([H])C([H])([H])[H])C2([H])[H])nc(C([H])([H])[H])c1[H],7gox-a,B1368a
[H]Oc1nc(C([H])([H])C([H])([H])N([H])S(=O)(=O)c2nn(C([H])([H])C([H])([H])N([H])C([H])([H])c3c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])[H])c(O[H])c3[H])c([H])c2[H])nc(C([H])([H])[H])c1[H],7gox-a,B1456a
[H]Oc1nc(C([H])([H])C([H])([H])N([H])S(=O)(=O)c2nn(C([H])([H])N([H])C([H])([H])c3c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])[H])c(O[H])c3[H])c([H])c2[H])nc(C([H])([H])[H])c1[H],7gox-a,B1456b
[H]Oc1nc(C([H])([H])C([H])([H])N([H])S(=O)(=O)c2nc(N([H])c3c([H])c(N([H])C(=O)C([H])([H])C([H])([H])[H])c(O[H])c([H])c3C([H])([H])[H])sc2[H])nc(C([H])([H])[H])c1[H],7gox-a,B1457a
[H]Oc1nc(C([H])([H])C([H])([H])N([H])S(=O)(=O)c2nc(C([H])([H])N([H])c3c([H])c(N([H])C(=O)C([H])([H])C([H])([H])[H])c(O[H])c([H])c3C([H])([H])[H])sc2[H])nc(C([H])([H])[H])c1[H],7gox-a,B1457b
[H]Oc1nc(C([H])([H])C([H])([H])N([H])S(=O)(=O)c2c([H])nc(N([H])N([H])C([H])([H])c3c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])[H])c(O[H])c3[H])c([H])c2[H])nc([H])c1[H],7gox-a,B1460a
[H]Oc1nc(C([H])([H])C([H])([H])N([H])S(=O)(=O)c2c([H])nc(C([H])([H])c3c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])[H])c(O[H])c3[H])c([H])c2[H])nc([H])c1[H],7gox-a,B1460b
[H]Oc1nc(C([H])([H])C([H])([H])N([H])S(=O)(=O)N2C([H])([H])C([H])([H])O[C@]([H])(C([H])([H])N([H])c3c([H])c(C([H])([H])[H])c([H])c(O[H])c3N([H])C(=O)C([H])([H])C([H])([H])[H])C2([H])[H])nc(C([H])([H])[H])c1[H],7gox-a,B1463a
[H]c1c(C(=O)N([H])C([H])([H])C(=O)OC([H])([H])N([H])C([H])([H])c2c([H])c(Br)c([H])n2C([H])([H])C([H])([H])OC([H])([H])[H])noc1C([H])([H])[H],7goy-a,7gpz-a
[H]ON([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])N([H])[S@@](=O)C([H])([H])[C@@]1(O)N([H])C([H])([H])C(=O)OC([H])([H])[H],7goy-a,7gp9-a
[H]c1c(/C(=N\C([H])([H])C([H])([H])C([H])([H])n2nnnc2C([H])([H])[H])N([H])C([H])([H])C(=O)OC([H])([H])[H])noc1C([H])([H])[H],7goy-a,7gq4-a
[H]c1[nH]c2c([H])c([H])c(C(=O)N([H])C([H])([H])C([H])([H])/N=C(/c3noc(C([H])([H])[H])c3[H])N([H])C([H])([H])C(=O)OC([H])([H])[H])c([H])c2c1[H],7goy-a,7gok-a
[H]c1nnsc1N(C(=O)[C@@]1([H])OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])/N=C(\c1noc(C([H])([H])[H])c1[H])N([H])C([H])([H])C(=O)OC([H])([H])[H],7goy-a,7gol-a
[H]OC1([H])C([H])([H])C([H])([H])N([C@@]2(C([H])([H])[H])ON([H])[C@]([H])(C(=O)N([H])C([H])([H])C(=O)OC([H])([H])[H])C2([H])[H])C([H])([H])C1([H])[H],7goy-a,7gp2-a
[H]c1c(C(=O)N([H])C([H])([H])C(=O)OC([H])([H])[H])noc1C([H])([H])N([H])N1C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C(=O)N([H])c1nc(C([H])([H])[H])c([H])c([H])c1[H],7goy-a,7gpf-a
[H]Oc1c([H])c(C([H])([H])[H])c(C([H])([H])N([H])C([H])([H])c2onc(C(=O)N([H])C([H])([H])C(=O)OC([H])([H])[H])c2[H])c([H])c1N([H])C(=O)C([H])([H])C([H])([H])[H],7goy-a,7gox-a
[H]OC1(C([H])([H])N([H])C(=O)c2noc(C([H])([H])[H])c2[H])C([H])([H])C([H])([H])N(C([H])([H])c2c([H])sc([H])c2[H])C([H])([H])C1([H])[H],7goy-a,7gpk-a
[H]c1c(C([H])([H])[H])oc(C([H])([H])C([H])([H])c2c([H])c(C([H])([H])C(=O)N([H])C([H])([H])[H])c([H])c([H])c2-c2c([H])c([H])c3nnc(N([H])[H])n3c2[H])c1C(=O)N([H])C([H])([H])C(=O)OC([H])([H])[H],7goy-a,B0436a
[H]c1c(-c2c([H])c([H])c3nnc(N([H])[H])n3c2[H])c([H])c(C([H])([H])C([H])([H])c2[nH]c(C(=O)N([H])C([H])([H])C(=O)OC([H])([H])[H])c([H])c2C([H])([H])[H])c([H])c1N([H])S(=O)(=O)C([H])([H])[H],7goy-a,B0439a
[H]c1nnc([H])n1C([H])([H])C([H])([H])N([H])[C@@]1([H])N=C(N([H])C([H])([H])C(=O)OC([H])([H])[H])c2c(c3c(n2[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])N1C([H])([H])[H],7goy-a,B0446a
[H]c1nnc([H])n1C([H])([H])C([H])([H])N([H])[C@@]1([H])N=C(N([H])C([H])([H])C(=O)OC([H])([H])[H])c2noc(C([H])([H])[H])c2N1C([H])([H])[H],7goy-a,B0446b
[H]c1c(/C(=N\C([H])([H])C([H])([H])C([H])([H])c2c(-c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])c([H])c([H])c3nnc(N([H])[H])n23)N([H])C([H])([H])C(=O)OC([H])([H])[H])noc1C([H])([H])[H],7goy-a,B0450a
[H]c1c(/C(=N\C([H])([H])C([H])([H])C([H])([H])c2c(-c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])c([H])c([H])c3nnc(N([H])[H])n23)N([H])C([H])([H])C(=O)OC([H])([H])[H])noc1C([H])([H])[H],7goy-a,B0450b
[H]c1c([C@@](O)(N(C(=O)C([H])([H])n2c([H])nnc2[H])C([H])([H])[H])N([H])C([H])([H])C(=O)OC([H])([H])[H])noc1C([H])([H])[H],7goy-a,B0454a
[H]c1c(C([H])([H])[H])oc(C([H])([H])N(C(=O)C([H])([H])n2c([H])nnc2[H])C([H])([H])[H])c1C(=O)N([H])C([H])([H])C(=O)OC([H])([H])[H],7goy-a,B0454b
[H]c1c(C([H])([H])[H])oc(C([H])([H])C([H])([H])c2c([H])c(-c3c([H])c([H])c4nnc(N([H])[H])n4c3[H])c([H])c([H])c2C(=O)N([H])C([H])([H])[H])c1C(=O)N([H])C([H])([H])C(=O)OC([H])([H])[H],7goy-a,B0455a
[H]c1c(/C(=N\C([H])([H])C([H])([H])C([H])([H])c2c([H])n(C([H])([H])C(=O)N([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c(=O)[nH]c2=O)N([H])C([H])([H])C(=O)OC([H])([H])[H])noc1C([H])([H])[H],7goy-a,B0517a
[H]c1c(/C(=N\C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c3nnc([H])n3c2N2C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])S2(=O)=O)N([H])C([H])([H])C(=O)OC([H])([H])[H])noc1C([H])([H])[H],7goy-a,B0691a
[H]c1c(/C(=N\C([H])([H])C([H])([H])C([H])([H])c2c([H])c(N3C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])S3(=O)=O)n3c([H])nnc3c2[H])N([H])C([H])([H])C(=O)OC([H])([H])[H])noc1C([H])([H])[H],7goy-a,B0691b
[H]c1[nH]c(-c2nnc(Sc3c([H])c(C([H])([H])C([H])([H])C([H])([H])/N=C(\c4noc(C([H])([H])[H])c4[H])N([H])C([H])([H])C(=O)OC([H])([H])[H])c([H])c4nnc([H])n34)o2)c([H])c1[H],7goy-a,B0738a
[H]c1[nH]c(-c2nnc(Sc3c(C([H])([H])C([H])([H])C([H])([H])/N=C(\c4noc(C([H])([H])[H])c4[H])N([H])C([H])([H])C(=O)OC([H])([H])[H])c([H])c([H])c4nnc([H])n34)o2)c([H])c1[H],7goy-a,B0738b
[H]c1c(/C(=N\C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c(N([H])c3nnc(-c4c([H])c([H])c([H])c([H])c4[H])[nH]3)n3c([H])nnc23)N([H])C([H])([H])C(=O)OC([H])([H])[H])noc1C([H])([H])[H],7goy-a,B0742a
[H]c1c(/C(=N/C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N(c3c([H])c([H])c([H])c4nnc([H])n34)S(=O)(=O)[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])N([H])C([H])([H])C(=O)OC([H])([H])[H])noc1C([H])([H])[H],7goy-a,B0805b
[H]c1nc(C(=O)N([H])c2c([H])[nH]c(=O)c3c([H])c([H])c([H])c([H])c23)c([C@]([H])(N([H])[H])C([H])([H])N([H])C([H])([H])c2onc(C(=O)N([H])C([H])([H])C(=O)OC([H])([H])[H])c2[H])o1,7goy-a,B0839a
[H]c1[nH]c(=O)c2c([H])c([H])c([H])c([H])c2c1N([H])C(=O)c1nc(C([H])([H])C([H])([H])N([H])C([H])([H])c2onc(C(=O)N([H])C([H])([H])C(=O)OC([H])([H])[H])c2[H])oc1C([H])([H])N([H])[H],7goy-a,B0839b
[H]c1nc([H])c(-c2c([H])c([H])c3nnc(N([H])[H])n3c2C([H])([H])C([H])([H])C([H])([H])/N=C(\c2noc(C([H])([H])[H])c2[H])N([H])C([H])([H])C(=O)OC([H])([H])[H])nc1[H],7goy-a,B0857a
