target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1
C182213,1,,,,O=C(O)c1cccn2cc(CN3CCCC3)nc12,CC1CN(Cc2cccc(N)c2)CC(C)O1,CC1CN(Cc2cccc(NC(=O)c3cccn4cc(CN5CCCC5)nc34)c2)CC(C)O1,Amidation,,
C199774,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,CN1Cc2cc(N)ccc2C1=O,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)CN(C)C5=O)cc23)CC1,Amidation,,
C199779,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,CCN1Cc2ccc(N)cc2C1,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)CN(CC)C5)cc23)CC1,Amidation,,
C199781,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,CCN1Cc2cc(N)ccc2C1=O,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)CN(CC)C5=O)cc23)CC1,Amidation,,
C199785,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,CCCN1Cc2ccc(N)cc2C1,CCCN1Cc2ccc(NC(=O)c3ccc4[nH]cc(C5CCN(CC)CC5)c4c3)cc2C1,Amidation,,
C199790,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,Nc1ccc2c(c1)CN(CC(F)F)C2,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)CN(CC(F)F)C5)cc23)CC1,Amidation,,
C199792,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,CC(C)CCN1Cc2ccc(N)cc2C1,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)CN(CCC(C)C)C5)cc23)CC1,Amidation,,
C199793,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,CCCCN1Cc2cc(N)ccc2C1=O,CCCCN1Cc2cc(NC(=O)c3ccc4[nH]cc(C5CCN(CC)CC5)c4c3)ccc2C1=O,Amidation,,
C199796,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,Nc1ccc2c(c1)CN(CC(F)(F)F)C2,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)CN(CC(F)(F)F)C5)cc23)CC1,Amidation,,
C199798,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,COCCN1Cc2cc(N)ccc2C1=O,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)CN(CCOC)C5=O)cc23)CC1,Amidation,,
C198429,1,,,,O=C(Nc1cc(Cl)cc(C(=O)O)c1)OCc1ccccc1,CN1C(=O)NC(C)(c2ccc(N)cc2)C1=O,CN1C(=O)NC(C)(c2ccc(NC(=O)c3cc(Cl)cc(NC(=O)OCc4ccccc4)c3)cc2)C1=O,Amidation,,
C199801,1,,,,CCN1CCC(c2c[nH]c3ccc(C(=O)O)cc23)CC1,Nc1ccc2c(c1)C(=O)N(CC1CC1)C2=O,CCN1CCC(c2c[nH]c3ccc(C(=O)Nc4ccc5c(c4)C(=O)N(CC4CC4)C5=O)cc23)CC1,Amidation,,
C141757,1,,,,COC(=O)c1cc(Cl)c2[nH]cc(C)c2c1,CN1Cc2cc(N)ccc2C1=O,Cc1c[nH]c2c(Cl)cc(C(=O)Nc3ccc4c(c3)CN(C)C4=O)cc12,Ester_amidation,,
