smiles,0,1
c1nc(C2CCCC2)cs1,7gny-a,7gp4-a
c1csc(C2CCC3CC32)n1,7gny-a,7gp4-a
C=C1CCN(c2nccs2)C1,7gny-a,7gp4-a
c1csc(N2C3CCC2CC2(CC2)C3)n1,7gny-a,7gp4-a
c1csc(C23CCC(CC2)C3)n1,7gny-a,7gp4-a
c1csc(C2CCCCS2)n1,7gny-a,7gp4-a
c1csc(C2CCSC2)n1,7gny-a,7gp4-a
c1csc(N2C3CCC2CC3)n1,7gny-a,7gp4-a
C1=CCC(c2nccs2)CC1,7gny-a,7gp4-a
c1csc(C2CCCC3(CC3)C2)n1,7gny-a,7gp4-a
C=C1CCN(c2nccs2)CC1,7gny-a,7gp4-a
c1csc(N2CC3CC3C2)n1,7gny-a,7gp4-a
c1nc(N2CCCCCC2)cs1,7gny-a,7gp4-a
C1=CCC(c2nccs2)C1,7gny-a,7gp4-a
c1ncc(C2CCC2)s1,7gny-a,7gp4-a
C=C1CCCN(c2nccs2)C1,7gny-a,7gp4-a
c1n[nH]cc1-c1nc2c([nH]1)CCCC2,7gpz-a,7gqn-a
c1nc(-c2cc[nH]n2)c[nH]1,7gpz-a,7gqn-a
c1cc(-c2nc3c([nH]2)CCCC3)n[nH]1,7gpz-a,7gqn-a
c1c[nH]c(-c2cn[nH]c2)n1,7gpz-a,7gqn-a
c1cc(-c2ncc[nH]2)[nH]n1,7gpz-a,7gqn-a
CC(C)(C(=O)O)n1cc(NC(=O)CCc2ncc[nH]2)cn1,7gpz-a,7gqn-a
CC(C)(C(=O)O)n1cc(NC(=O)CCc2c[nH]cn2)cn1,7gpz-a,7gqn-a
CC(C)(C(=O)O)n1ccc(NC(=O)C(O)c2c[nH]cn2)n1,7gpz-a,7gqn-a
CC(C)(C(=O)O)n1ccc(NC(=O)CCc2c[nH]cn2)n1,7gpz-a,7gqn-a
CCn1ccc(C(=O)NC(C)CNC(=O)C(O)c2c[nH]cn2)n1,7gpz-a,7gqn-a
CCN(CCNC(=O)Cn1cccn1)C(=O)CCc1c[nH]cn1,7gpz-a,7gqn-a
CCN(CCNC(=O)Cn1cccn1)C(=O)CCc1ncc[nH]1,7gpz-a,7gqn-a
CCc1c[nH]nc1C(=O)N(CC)CCNC(=O)C(O)c1c[nH]cn1,7gpz-a,7gqn-a
O=C(C=Cc1c[nH]cn1)Nc1cnn(C2CCCC2)c1,7gpz-a,7gqn-a
CC(C)(NC(=O)c1ccnn1C1CCCC1)c1ncc[nH]1,7gpz-a,7gqn-a
O=C(CSCc1ncc[nH]1)NCCc1ccn(C2CCCC2)n1,7gpz-a,7gqn-a
CC(CNS(=O)(=O)c1cnn(C2CCCC2)c1)c1ncc[nH]1,7gpz-a,7gqn-a
O=C(Nc1ccnn1C1CCCC1)c1ncc[nH]1,7gpz-a,7gqn-a
CN(Cc1ncc[nH]1)S(=O)(=O)c1cnn(C2CCCC2)c1,7gpz-a,7gqn-a
O=C(NCCCc1ncc[nH]1)c1cnn(C2CCCC2)c1,7gpz-a,7gqn-a
CN(Cc1c[nH]cn1)C(=O)C(=O)Nc1cnn(C2CCCC2)c1,7gpz-a,7gqn-a
c1cn(C2CCCC2)nc1CCNCc1nc2c([nH]1)CCCC2,7gpz-a,7gqn-a
