name,gnina_score,gnina_score_min,smina_score_min,min_rmsd,
C58995-P336,4.207,4.373,-5.430,0.878
C58997-P336,4.260,4.291,-4.771,0.685
C109281-P200,5.336,5.353,-5.510,1.119
C3275-P465,3.916,3.759,-5.121,1.040
C55918-P109,3.737,3.751,-3.114,1.620
C109280-P136,4.668,4.465,-4.715,0.627
C55393-P128,4.612,4.804,-6.133,1.097
C45658-P197,5.059,5.072,-5.849,0.629
C64747-P344,4.925,4.963,-6.842,0.415
C108276-P28,4.263,4.169,-4.949,1.031
C104338-P12,5.797,5.264,-4.761,1.582
C12359-P348,4.184,4.222,-4.572,1.357
C51862-P384,3.483,3.791,-3.671,0.491
C46321-P374,3.960,3.885,-4.276,1.482
C72578-P363,4.501,5.009,-5.662,0.445
C79596-P103,4.869,4.946,-4.783,1.258
C79613-P103,4.805,4.884,-4.513,1.413
C117674-P37,4.827,4.826,-4.715,0.407
C54664-P439,4.025,3.927,-3.362,1.358
C52382-P235,5.311,5.173,-5.730,0.670
C59844-P404,4.206,3.997,-4.245,1.505
C59845-P404,4.101,4.107,-4.691,1.921
C55769-P615,4.358,4.176,-3.387,1.930
C45903-P257,4.802,4.843,-5.763,1.238
C118482-P100,3.694,3.789,-4.483,0.693
C118483-P100,3.643,3.789,-4.239,0.630
C118718-P174,5.727,5.847,-7.379,0.653
C54664-P180,3.906,3.766,-3.586,1.944
C55786-P481,4.658,4.642,-5.202,0.934
C48087-P405,5.415,5.178,-6.183,0.787
C12359-P310,4.187,4.234,-4.642,1.578
C46323-P374,4.345,4.294,-3.473,0.203
C46357-P374,5.330,4.872,-4.536,2.023
C48566-P93,5.015,5.124,-5.374,1.208
C45903-P337,4.795,5.237,-5.926,1.535
C29426-P551,3.735,3.912,-5.354,0.735
C54664-P441,3.970,3.825,-4.040,1.870
C127359-P20,3.533,3.651,-2.353,1.516
C52374-P354,4.229,4.175,-4.046,1.333
C52375-P354,4.071,3.933,-3.594,1.329
C59022-P93,4.622,4.713,-6.497,0.301
C10281-P310,3.283,3.661,-4.023,2.312
C63652-P310,4.565,4.751,-5.914,1.201
C3732-P310,3.425,3.411,-3.157,0.130
C3689-P310,3.403,3.811,-4.079,2.187
C55396-P28,3.782,3.714,-4.234,0.446
C72721-P564,5.000,5.077,-6.984,0.435
C45903-P364,4.711,4.698,-5.347,1.020
C19322-P234,3.964,3.685,-4.181,0.775
C129526-P38,4.321,3.919,-4.292,1.558
C129593-P51,3.967,4.157,-5.502,0.689
C69074-P201,4.245,4.450,-6.710,0.658
C51875-P364,4.190,3.972,-3.263,1.114
C51496-P390,4.257,4.274,-5.239,0.542
C51516-P390,4.138,4.242,-5.788,1.901
C51403-P239,4.775,4.773,-5.418,1.806
C28118-P252,4.679,4.687,-5.367,1.230
C81569-P109,4.082,4.026,-4.311,1.604
C51862-P405,3.531,3.731,-3.458,0.494
C29316-P225,4.669,4.542,-6.418,0.737
C45903-P336,3.683,3.748,-4.109,1.122
C51859-P495,4.147,4.050,-4.381,1.315
C46321-P481,3.913,3.875,-4.067,1.459
C46327-P481,3.461,3.310,-3.698,4.245
C46328-P481,3.684,3.624,-3.761,4.164
C46349-P481,3.674,3.636,-4.297,3.321
C46350-P481,3.925,3.882,-4.168,2.679
C46353-P481,3.312,3.195,-3.558,2.198
C45903-P444,3.900,3.736,-4.487,1.928
C45662-P441,4.037,4.047,-4.212,1.258
C102905-P123,4.265,4.014,-3.480,1.174
C81620-P174,3.977,3.760,-4.609,1.573
C5573-P103,3.857,3.923,-4.952,1.057
C76028-P170,4.855,5.147,-6.564,0.791
C111020-P31,4.520,4.057,-3.787,2.559
C111024-P31,4.134,3.927,-3.981,2.392
C45903-P536,4.778,4.805,-5.849,1.090
C55840-P103,5.245,4.993,-4.616,1.065
C55852-P103,5.103,4.686,-4.493,1.295
C55854-P103,5.034,4.744,-4.314,0.864
C55855-P103,5.017,4.701,-4.811,0.790
C55859-P103,5.085,4.704,-4.642,1.778
C55877-P103,5.080,4.753,-4.390,1.185
C2394-P339,3.476,3.465,-3.793,2.404
C2397-P339,3.984,3.897,-4.420,2.202
C2399-P339,4.305,4.195,-4.191,3.384
C2410-P339,3.885,4.291,-4.307,3.557
C2413-P339,4.181,4.226,-4.040,3.099
C2416-P339,3.870,3.850,-3.005,0.881
C7674-P77,4.087,4.009,-3.312,0.399
C5400-P106,3.447,3.423,-4.983,0.596
C8137-P187,4.689,4.899,-5.788,0.842
C13035-P120,4.659,4.377,-5.170,1.542
C2376-P328,4.103,4.230,-4.754,1.077
C2382-P328,4.453,4.348,-4.903,0.465
C2399-P328,4.128,4.097,-4.807,0.944
C2413-P328,4.290,4.131,-4.705,0.888
C6118-P124,4.096,4.132,-5.122,0.456
C37857-P128,4.173,4.561,-5.068,2.269
C6791-P439,4.085,4.048,-4.784,0.253
C4581-P20,3.277,3.279,-3.727,1.120
C4584-P20,3.710,3.548,-2.704,1.889
C8131-P308,3.620,3.475,-3.824,0.706
C8152-P308,3.719,3.803,-4.727,0.868
C8163-P308,4.125,3.856,-4.527,0.833
C8173-P308,4.086,4.123,-5.360,0.818
C727-P310,3.985,4.020,-5.025,0.558
C2414-P197,4.499,4.830,-5.030,1.592
C2408-P323,4.612,4.688,-5.081,0.729
C9370-P564,4.176,4.139,-5.246,0.448
C9388-P77,4.386,4.506,-5.180,1.182
C18204-P412,4.445,4.346,-4.942,1.650
C8155-P328,4.418,4.331,-5.218,1.255
C4703-P122,3.710,3.597,-4.387,1.336
C11373-P9,3.723,3.797,-3.075,3.244
C4790-P187,4.078,4.293,-4.725,1.870
C18177-P364,3.895,3.917,-3.458,2.154
C8146-P93,4.710,4.509,-4.749,0.417
C8169-P93,4.245,4.239,-4.720,0.518
C901-P354,4.462,4.219,-4.632,2.327
C6260-P558,4.318,4.349,-4.818,0.442
C6285-P558,3.941,3.937,-4.658,0.548
C709-P558,4.151,4.096,-4.632,0.412
C725-P558,4.062,4.059,-4.692,0.607
C961-P289,4.037,3.532,-3.774,1.857
C4728-P277,3.271,3.421,-3.756,1.340
C15044-P77,4.735,4.663,-5.024,0.891
C8150-P344,4.363,4.665,-5.748,0.747
C14594-P616,4.675,4.125,-4.367,1.315
C26225-P277,4.504,4.670,-5.145,0.754
C7479-P325,5.291,5.448,-5.880,0.528
C10705-P198,4.062,3.956,-4.001,2.409
C7529-P324,4.123,4.017,-4.878,0.674
C15278-P321,4.721,4.899,-4.739,0.783
C7646-P558,4.171,3.765,-3.967,2.023
C9546-P405,3.477,3.605,-3.071,1.838
C9547-P405,3.378,3.618,-3.087,1.232
C9548-P405,3.321,3.593,-3.838,1.435
C8161-P191,4.565,4.596,-5.154,0.763
C15027-P151,4.022,4.198,-5.185,1.614
C15044-P151,4.729,4.810,-5.234,0.440
C15045-P151,4.421,4.533,-5.666,0.760
C15048-P151,4.250,4.690,-4.990,1.929
C15066-P151,4.470,4.427,-5.236,0.637
C15067-P151,4.155,4.171,-5.222,0.713
C8138-P151,4.393,4.428,-5.539,0.371
C8155-P151,4.840,4.835,-5.331,0.372
C8169-P151,4.594,4.522,-4.926,0.485
C8173-P151,4.630,4.745,-5.961,1.391
C8174-P151,5.270,5.279,-5.703,0.669
C8176-P151,4.372,4.349,-4.957,0.175
C8154-P180,4.377,4.190,-5.431,0.483
C8160-P180,4.234,4.107,-5.357,0.415
C8178-P180,4.817,4.531,-5.215,1.187
C901-P186,4.426,4.268,-4.570,2.108
C2414-P180,4.683,4.384,-5.151,1.726
C10375-P494,4.492,4.617,-4.874,3.123
C7518-P37,4.128,4.034,-4.640,0.567
C18171-P252,4.447,4.689,-5.368,1.045
C18177-P252,3.495,3.907,-4.276,1.742
C2382-P373,4.435,4.584,-5.212,0.648
C542-P445,3.498,3.469,-4.116,1.818
C14594-P615,5.042,4.906,-7.508,1.244
C8152-P146,4.012,3.974,-4.819,0.591
C8163-P146,4.181,4.148,-4.688,0.592
C8176-P146,3.847,4.054,-4.978,1.026
C13035-P2,4.422,4.201,-4.654,2.030
C25758-P122,4.246,4.271,-2.599,0.820
C1780-P441,3.782,3.873,-5.068,0.438
C26247-P205,4.186,4.407,-5.350,1.297
C11212-P135,4.147,4.440,-5.433,1.076
C20066-P550,3.713,3.805,-5.513,1.036
C20082-P550,4.190,3.927,-4.428,1.207
C1791-P197,4.752,4.774,-5.781,0.544
C1795-P197,4.801,4.888,-6.068,0.485
C7479-P296,5.453,5.454,-6.034,0.845
C6285-P557,3.910,3.952,-4.844,1.125
C709-P557,4.144,4.082,-4.546,0.244
C90474-P543,3.823,3.929,-4.463,1.401
C4728-P344,3.348,3.368,-3.471,0.767
C4745-P440,3.879,3.884,-4.013,0.786
C82633-P168,4.363,4.296,-3.899,0.917
C7527-P453,4.151,4.126,-4.451,0.523
C7529-P453,3.986,4.218,-4.792,0.942
C5649-P481,3.993,4.042,-3.808,1.959
C4751-P558,3.443,3.515,-4.111,0.851
C2493-P225,5.134,5.006,-6.503,0.583
C2494-P225,4.434,4.301,-6.346,0.663
C2499-P225,4.970,4.862,-6.715,1.079
C9370-P276,4.137,4.009,-4.721,0.859
C9393-P77,4.618,4.527,-5.143,1.290
C9394-P276,3.531,3.631,-4.488,1.566
C9396-P276,3.599,3.749,-4.483,1.250
C956-P51,3.673,3.766,-3.393,1.759
C8846-P212,4.590,4.680,-6.529,0.442
C4761-P619,4.026,4.301,-4.641,1.241
C31977-P124,4.228,4.212,-5.046,0.262
C10642-P391,4.098,3.969,-3.811,1.134
C7479-P391,5.155,5.461,-5.940,0.580
C13610-P135,4.195,4.271,-4.870,1.053
C1316-P291,3.622,3.939,-4.610,2.265
C40870-P182,4.832,4.611,-4.563,0.789
C727-P440,3.929,4.059,-5.390,1.179
C7135-P444,4.777,4.752,-5.459,0.742
C18929-P134,4.278,4.284,-6.499,0.596
C18936-P134,4.347,4.415,-5.580,0.446
C18941-P134,4.155,4.189,-5.695,0.493
C8140-P439,4.265,4.230,-5.193,0.798
C8160-P439,4.144,4.128,-5.260,0.780
C8169-P439,3.902,3.982,-4.866,0.954
C6268-P242,3.917,3.820,-5.331,0.649
C1800-P198,4.799,4.839,-6.564,0.359
C2384-P313,4.088,4.412,-5.282,0.971
C7137-P304,4.694,4.542,-4.320,0.919
C7139-P304,4.778,4.672,-4.816,1.774
C4728-P204,3.159,3.376,-4.123,1.208
C7479-P192,5.361,5.534,-6.133,0.573
C6056-P493,4.336,3.959,-4.904,0.954
C4655-P339,3.640,3.514,-3.316,2.490
C4699-P339,3.953,3.800,-2.866,2.397
C4730-P339,3.879,3.912,-2.047,3.386
C6273-P152,4.288,4.352,-5.150,0.343
C2382-P2,4.054,4.094,-4.830,0.716
C15025-P239,3.840,3.828,-4.311,0.879
C15027-P239,3.929,4.156,-5.258,1.589
C15036-P239,4.187,4.379,-5.151,1.678
C15044-P239,4.850,4.839,-5.103,0.472
C15048-P239,4.215,4.198,-4.640,0.809
C15051-P239,3.827,3.816,-4.706,0.533
C15065-P239,3.553,3.597,-4.847,0.714
C15066-P239,4.210,4.200,-5.353,1.316
C8152-P239,4.031,3.974,-4.879,0.540
C6115-P290,4.176,4.252,-5.568,0.680
C1392-P557,4.624,4.551,-5.976,0.702
C1394-P557,4.855,4.468,-4.599,0.458
C14594-P412,4.548,4.104,-4.822,1.591
C38619-P404,3.935,3.785,-4.704,0.903
C7479-P278,5.470,5.502,-6.056,0.483
C7646-P322,4.226,3.816,-4.039,2.291
C7674-P322,4.077,3.768,-4.019,0.797
C131129-P120,4.557,4.252,-5.142,1.450
C8137-P195,4.767,4.554,-5.417,0.388
C8169-P195,4.009,4.062,-5.039,1.570
C9144-P234,3.586,3.623,-5.100,0.987
C7620-P229,4.405,4.144,-4.687,2.845
C8903-P457,4.659,4.605,-6.745,0.361
C1414-P457,4.499,4.697,-5.415,1.167
C2382-P308,4.384,4.239,-5.157,0.400
C2397-P308,3.868,3.779,-4.897,1.096
C2401-P308,3.938,3.637,-4.619,1.031
C2408-P308,4.408,4.373,-4.783,0.524
C2410-P308,3.870,4.207,-4.984,1.921
C2413-P308,4.279,4.122,-4.652,1.012
C4781-P264,4.109,4.202,-4.656,0.333
C6791-P185,4.312,4.199,-4.981,0.496
C1814-P138,5.089,4.929,-6.361,0.504
C9436-P106,4.920,5.072,-5.647,0.643
C9559-P183,3.238,3.295,-3.847,1.516
C17783-P174,4.568,4.481,-5.154,0.914
C2279-P174,5.316,5.010,-6.436,1.118
C901-P106,4.350,4.013,-4.688,1.772
C7479-P337,5.442,5.498,-5.695,0.509
C1386-P339,4.259,4.056,-4.816,1.841
C36972-P445,4.347,4.527,-5.017,0.553
C1390-P242,4.020,3.746,-3.740,1.100
C2382-P198,4.425,4.431,-5.403,0.569
C7529-P618,4.110,4.215,-4.910,0.970
C2408-P439,4.189,4.260,-5.144,1.395
C38621-P170,3.876,3.859,-4.404,0.422
C3646-P213,3.397,3.762,-3.937,2.368
C8041-P151,4.919,5.025,-6.355,0.830
C19976-P296,4.516,4.834,-1.971,0.949
C82692-P296,4.159,4.173,-3.689,0.477
C1800-P296,4.793,4.793,-6.131,0.159
C6268-P306,3.823,3.726,-5.627,0.781
C6269-P306,3.923,3.765,-5.498,0.549
C7182-P153,5.024,5.045,-4.670,0.669
C7646-P373,4.148,4.019,-4.184,2.546
C7653-P373,4.001,3.963,-4.368,0.967
C7658-P373,3.747,4.021,-4.819,1.710
C7672-P373,3.951,3.865,-4.064,0.909
C7674-P373,4.077,3.902,-3.232,1.317
C18930-P134,4.567,4.334,-5.072,0.766
C2397-P338,3.883,3.824,-4.113,1.408
C9375-P358,4.469,4.459,-5.139,0.335
C9378-P358,4.433,4.464,-4.861,0.514
C9379-P358,4.046,4.187,-5.188,1.295
C9394-P358,3.590,3.630,-4.883,0.689
C7070-P174,3.839,3.769,-5.077,1.313
C2382-P437,4.710,4.329,-5.373,1.737
C2408-P437,4.786,4.553,-5.136,1.067
C7634-P305,4.109,4.106,-4.509,0.839
C9121-P248,3.457,3.413,-4.734,0.787
C9144-P248,3.671,3.557,-4.909,0.893
C13911-P248,4.726,4.832,-5.413,0.921
C11236-P200,5.593,5.509,-4.788,0.522
C15025-P224,3.828,4.127,-4.700,1.771
C15027-P224,3.948,4.101,-4.999,1.161
C15036-P224,4.192,4.279,-4.686,0.770
C15045-P224,4.338,4.482,-5.585,1.295
C15048-P224,4.301,4.339,-4.651,1.075
C15051-P224,3.830,3.775,-4.913,0.999
C15056-P224,4.060,4.044,-5.331,0.525
C15065-P224,3.554,3.602,-4.873,0.749
C15066-P224,4.262,4.287,-5.659,0.685
C15067-P224,3.936,3.943,-5.260,0.726
C8137-P224,4.611,4.663,-5.112,0.881
C8141-P224,3.904,3.806,-4.648,0.555
C8155-P224,4.939,4.903,-6.022,0.539
C8169-P224,4.624,4.543,-4.922,1.359
C8176-P224,3.991,4.330,-5.240,1.990
C1390-P218,4.639,4.334,-5.175,0.741
C4666-P245,3.491,3.621,-4.200,0.785
C1405-P195,4.254,4.180,-4.497,2.483
C2410-P338,3.935,3.985,-3.219,1.211
C7479-P2,5.499,5.397,-5.976,0.666
C4745-P465,3.701,3.554,-4.515,1.387
C2414-P217,4.349,4.562,-5.004,0.651
C15025-P229,3.830,4.133,-4.684,1.752
C15027-P229,3.949,4.109,-5.006,1.175
C15036-P229,4.205,4.268,-4.658,0.764
C15048-P229,4.299,4.319,-4.914,1.895
C15065-P229,3.548,3.611,-4.837,0.746
C15067-P229,3.918,3.947,-4.912,0.455
C8146-P229,4.727,4.579,-4.161,0.968
C8163-P229,4.158,4.132,-4.884,0.430
C8176-P229,4.024,4.290,-5.246,2.197
C34425-P31,4.099,3.932,-4.191,1.917
C901-P190,4.562,4.233,-4.449,1.382
C727-P275,3.971,4.047,-4.894,0.374
C7480-P437,4.356,4.396,-5.258,0.589
C935-P161,4.411,4.438,-4.460,0.543
C15044-P213,4.674,4.808,-5.074,0.653
C15051-P213,3.856,3.815,-4.783,0.567
C15066-P213,4.144,4.116,-5.096,1.346
C15070-P213,4.115,4.215,-5.246,1.288
C8141-P213,3.692,3.795,-4.889,1.402
C8152-P213,3.909,3.887,-4.650,0.434
C8163-P213,4.189,4.121,-4.982,0.688
C8173-P213,4.402,4.362,-5.842,1.402
C7489-P197,3.578,3.497,-3.530,0.181
C7500-P197,3.724,3.602,-3.729,1.252
C18925-P134,3.998,4.079,-5.913,0.330
C24522-P77,3.659,3.970,-4.556,1.369
C495-P374,3.955,3.849,-3.644,1.430
C7587-P191,3.944,3.891,-4.712,0.929
C7597-P191,3.823,3.768,-4.348,1.543
C7633-P191,4.523,4.675,-4.625,1.454
C7652-P191,4.179,4.039,-4.656,1.576
C7653-P191,4.314,4.402,-5.040,0.663
C7654-P191,4.138,4.124,-4.563,1.866
C7479-P423,4.684,5.428,-5.625,0.739
C21692-P77,3.981,3.822,-4.158,0.949
C9547-P384,3.425,3.657,-3.482,1.620
C9548-P384,3.271,3.550,-3.476,2.351
C11630-P384,3.280,3.603,-3.666,1.585
C9539-P363,3.395,3.411,-2.925,0.613
C9549-P363,3.496,3.361,-3.161,0.840
C3759-P487,4.123,4.232,-5.362,0.416
C7640-P153,3.890,3.916,-4.193,1.928
C7643-P153,4.459,4.181,-3.512,1.878
C7664-P153,3.878,3.849,-4.023,0.883
C7678-P153,4.614,4.536,-4.877,0.904
C6703-P174,4.726,4.715,-5.360,0.557
C8169-P291,3.932,3.899,-4.779,0.860
C6269-P487,3.646,3.746,-5.139,0.805
C725-P487,3.663,3.805,-5.277,1.073
C744-P219,3.878,3.970,-5.802,0.844
C7137-P423,4.629,4.419,-4.410,1.185
C38801-P76,3.377,2.903,-3.255,1.849
C3256-P185,4.848,4.818,-5.983,0.325
C3266-P185,4.759,4.858,-6.708,0.586
C3292-P185,4.878,4.918,-6.499,0.314
C727-P384,3.726,3.784,-4.631,1.176
C11373-P23,3.764,3.705,-2.328,1.438
C961-P617,3.722,3.429,-3.245,1.793
C37900-P28,4.218,3.935,-4.899,2.341
C2408-P196,4.265,4.318,-4.592,0.568
C3803-P358,4.096,4.224,-5.128,0.928
C3806-P358,4.094,4.337,-5.120,1.478
C4761-P358,3.932,4.113,-4.616,0.579
C715-P235,3.981,4.046,-5.306,0.279
C688-P168,4.785,4.958,-5.834,0.879
C10642-P176,4.569,4.577,-5.694,0.793
C11338-P54,4.310,4.347,-5.775,1.413
C1791-P191,4.783,4.721,-5.841,0.342
C1795-P191,4.974,4.979,-6.113,0.295
C1805-P191,5.006,4.859,-5.150,0.359
C1814-P191,5.289,5.271,-6.112,0.405
C3508-P195,4.313,4.296,-3.029,3.449
C29723-P77,3.221,3.185,-3.493,1.116
C14594-P391,4.528,4.092,-4.703,1.345
C2912-P404,4.049,3.936,-5.433,0.508
C2865-P404,3.919,3.922,-5.209,0.369
C9947-P234,3.911,3.900,-4.271,0.308
C11200-P153,4.217,4.455,-5.050,1.359
C11228-P153,5.076,5.233,-5.886,0.599
C2393-P153,3.836,3.855,-4.395,1.012
C2408-P153,4.647,4.653,-5.199,0.476
C2040-P496,4.474,4.662,-5.104,0.895
C2059-P496,4.288,4.347,-5.008,1.124
C16466-P174,4.209,4.144,-3.885,0.643
C7135-P290,4.725,4.644,-4.872,0.209
C2382-P465,4.491,4.419,-5.228,0.661
C18170-P495,4.170,4.176,-4.696,1.451
C18171-P495,5.055,5.057,-5.394,0.909
C18173-P495,4.540,4.522,-5.010,0.976
C3508-P489,4.011,4.137,-2.637,0.748
C7529-P323,4.009,4.225,-5.134,1.801
C41823-P124,4.637,4.716,-5.153,0.523
C41834-P137,4.678,4.465,-5.663,1.194
C8138-P440,4.148,4.145,-5.176,1.507
C8155-P440,4.721,4.757,-5.338,0.725
C8172-P440,4.260,4.169,-5.183,0.480
C2375-P494,4.183,4.424,-5.210,0.778
C1791-P217,4.876,4.841,-5.691,0.722
C8131-P618,4.059,3.937,-5.016,0.951
C8160-P618,4.337,4.448,-5.176,0.583
C8169-P618,4.434,4.376,-4.948,0.735
C8178-P618,4.664,4.626,-5.588,0.828
C723-P344,4.527,4.467,-6.060,0.328
C24186-P168,3.937,3.922,-3.882,2.389
C2382-P185,4.278,4.390,-5.116,0.465
C7182-P317,5.127,5.276,-5.109,1.486
C43276-P128,4.939,4.979,-4.805,0.601
C43279-P124,4.609,4.603,-5.060,0.585
C43281-P124,4.410,4.384,-5.682,1.049
C12323-P321,4.397,4.330,-4.229,2.047
C7587-P321,3.745,3.790,-4.165,1.792
C7653-P321,4.355,4.199,-4.178,1.482
C8155-P390,4.748,4.640,-4.814,1.086
C8169-P390,4.613,4.342,-4.904,1.388
C8174-P390,5.406,5.077,-5.669,1.806
C13035-P151,4.427,4.254,-4.495,1.824
C7181-P151,4.777,4.893,-5.674,2.100
C7182-P151,5.018,5.098,-5.159,1.770
C31976-P405,4.547,4.499,-5.784,0.446
C4749-P199,3.688,3.425,-3.973,0.970
C4755-P199,3.538,3.556,-3.427,0.667
C3806-P199,3.860,3.535,-3.915,1.117
C10627-P405,3.909,3.709,-3.256,0.920
C10635-P405,4.185,3.714,-3.792,1.231
C10655-P405,3.607,3.523,-3.258,1.087
C7352-P183,5.378,5.425,-5.248,0.552
C1602-P183,4.892,4.941,-4.981,0.526
C2407-P186,4.031,4.054,-4.283,1.446
C8903-P303,4.309,4.345,-6.164,0.891
C935-P356,4.719,4.369,-4.787,1.498
C2799-P440,3.584,3.865,-5.025,0.994
C2408-P218,4.441,4.295,-4.944,0.432
C2410-P218,4.033,4.022,-4.578,1.100
C2414-P218,4.344,4.531,-5.044,0.626
C1791-P306,4.748,4.858,-5.591,0.716
C1783-P196,4.894,4.858,-5.656,0.721
C1795-P196,4.804,4.771,-5.968,0.542
C1805-P196,4.890,4.856,-5.495,0.399
C1810-P196,5.160,5.049,-5.913,0.481
C8903-P225,4.607,4.710,-6.917,0.438
C4702-P304,3.610,3.728,-4.493,0.849
C7527-P494,4.373,4.139,-4.808,1.718
C4728-P455,3.203,3.382,-4.316,1.321
C18173-P405,4.090,4.045,-4.653,1.050
C18207-P405,4.492,4.252,-4.552,0.614
C4791-P405,3.604,3.725,-3.467,1.371
C15689-P103,3.900,4.133,-4.614,0.637
C15690-P103,3.952,4.148,-4.547,0.733
C7620-P274,4.368,4.035,-4.920,2.066
C7674-P274,3.995,3.901,-3.601,0.663
C1266-P536,4.729,4.808,-6.555,0.749
C1281-P536,4.716,4.780,-6.615,0.874
C1627-P182,4.827,4.688,-4.914,1.142
C24493-P77,3.919,3.813,-4.253,0.948
C4755-P612,3.743,4.064,-4.511,2.489
C4669-P364,3.231,3.220,-3.285,1.187
C1386-P338,4.279,4.143,-4.880,2.265
C38601-P122,4.119,4.005,-1.511,0.572
C38616-P273,4.015,3.994,-4.779,1.058
C83115-P174,4.900,4.727,-5.625,1.437
C33925-P219,5.479,5.282,-8.126,1.373
C1800-P190,5.112,4.998,-6.022,0.328
C1814-P190,5.272,5.148,-6.219,0.545
C1820-P190,3.900,3.983,-3.604,0.444
C3508-P535,4.242,4.193,-3.525,5.104
C1360-P303,5.047,4.995,-5.933,0.961
C2086-P296,4.673,4.719,-5.467,0.845
C3758-P497,3.657,3.683,-3.645,0.206
C16020-P135,4.566,4.717,-5.257,0.481
C1783-P444,4.217,4.250,-4.450,0.417
C1795-P444,4.293,4.284,-5.284,0.696
C31081-P273,4.762,4.449,-4.687,2.080
C8153-P611,3.904,4.120,-5.132,1.429
C8173-P611,4.330,4.410,-5.743,0.881
C8137-P325,4.263,4.365,-4.843,1.076
C8152-P325,3.701,3.766,-4.807,0.551
C8176-P325,3.807,3.783,-4.646,0.748
C7585-P457,3.588,3.667,-3.816,0.497
C12320-P135,4.160,4.202,-4.749,0.800
C12323-P135,4.308,4.425,-4.401,0.862
C8141-P214,3.987,3.712,-4.676,0.447
C8142-P214,3.572,3.584,-3.791,0.829
C1304-P208,3.629,3.724,-4.614,1.243
C7596-P190,4.057,4.272,-5.241,0.656
C7644-P190,4.312,4.347,-5.118,1.056
C7652-P190,4.171,4.054,-4.541,1.192
C1783-P270,5.018,4.919,-5.606,0.298
C1805-P270,4.968,4.875,-5.410,0.276
C2414-P440,4.894,4.882,-5.084,0.751
C7479-P440,5.590,5.614,-6.047,0.541
C26145-P124,4.900,4.756,-5.123,0.988
C2376-P151,4.452,4.665,-5.314,1.363
C2384-P151,4.581,4.810,-5.416,1.389
C3219-P551,5.057,4.959,-6.554,0.707
C935-P213,4.449,4.435,-4.520,0.552
C1800-P191,5.149,5.075,-6.038,0.350
C8160-P465,4.248,4.277,-4.922,0.389
C8169-P465,4.094,4.214,-4.757,0.529
C8172-P465,4.413,4.336,-5.489,0.439
C8041-P161,4.947,4.926,-6.291,0.538
C2382-P152,4.501,4.605,-5.558,0.977
C2384-P152,4.773,4.601,-5.623,1.090
C21693-P248,3.809,3.874,-4.605,0.423
C21712-P248,4.757,4.821,-6.017,1.934
C956-P337,3.650,3.748,-3.165,2.063
C1002-P337,4.349,4.225,-3.465,0.524
C4702-P152,3.647,3.737,-5.087,1.077
C22606-P136,5.029,4.529,-3.974,1.323
C727-P93,3.954,3.978,-5.548,0.709
C2304-P137,4.395,4.439,-5.022,0.270
C2384-P423,4.112,4.237,-5.097,1.902
C2410-P423,3.933,4.253,-4.965,1.803
C7192-P364,3.768,3.818,-3.034,0.318
C2059-P257,4.317,4.352,-5.299,1.906
C6703-P137,5.203,5.084,-5.200,0.582
C7646-P354,4.166,3.743,-3.770,1.974
C1595-P220,4.716,4.808,-5.595,0.338
C1627-P220,4.920,5.037,-5.529,0.493
C12320-P183,4.281,3.927,-3.562,1.102
C12328-P183,5.262,4.926,-4.526,1.161
C4803-P390,3.907,3.965,-3.370,1.693
C8152-P198,3.479,3.543,-5.300,1.148
C4755-P613,3.640,4.035,-4.701,2.372
C4790-P329,4.074,4.182,-4.233,1.920
C10667-P136,4.407,4.203,-4.884,1.113
C7479-P317,5.266,5.435,-5.265,0.642
C1405-P176,4.906,4.788,-5.675,1.138
C3803-P457,3.729,4.023,-4.775,1.711
C4784-P457,3.682,3.777,-4.274,0.841
C961-P278,3.752,3.486,-3.796,1.475
C11236-P276,5.311,5.293,-4.805,0.486
C7646-P265,4.155,3.722,-3.627,2.015
C7674-P265,4.156,3.582,-3.400,2.500
C86465-P363,5.063,4.915,-4.732,0.613
C10627-P494,3.745,3.776,-3.318,1.038
C10655-P494,3.607,3.580,-3.537,1.497
C6791-P159,4.110,3.976,-4.867,0.916
C18187-P391,3.895,3.861,-4.285,1.527
C18209-P391,3.750,3.790,-4.057,1.324
C1304-P207,3.693,3.679,-4.059,0.860
C3858-P32,3.847,3.686,-4.140,0.788
C23130-P37,5.099,5.231,-6.066,1.447
C7644-P270,4.257,4.227,-4.415,1.771
C7649-P270,4.312,4.339,-2.242,0.425
C23707-P106,4.397,4.316,-5.350,0.795
C9375-P199,4.471,4.401,-5.183,0.668
C9394-P199,3.417,3.469,-4.568,0.353
C7664-P214,3.322,3.561,-3.592,1.475
C1791-P457,5.012,5.100,-6.362,0.310
C1625-P182,4.304,4.373,-5.582,0.215
C25337-P198,4.352,3.973,-3.609,1.254
C7479-P185,5.487,5.356,-5.814,1.589
C8140-P441,4.267,4.153,-5.220,1.051
C8169-P441,3.885,3.846,-4.740,0.666
C4790-P373,4.058,4.253,-4.566,2.221
C9370-P619,3.708,3.779,-4.660,0.695
C9371-P619,3.790,3.695,-4.743,0.389
C9376-P619,3.098,3.506,-4.156,2.069
C9379-P619,3.872,3.745,-4.392,0.995
C9380-P619,3.776,3.885,-5.186,0.934
C9385-P619,3.172,3.761,-4.974,2.000
C9390-P619,3.784,4.036,-5.377,1.495
C9394-P619,3.600,3.921,-4.413,1.567
C2423-P283,4.070,4.037,-4.721,0.915
C760-P279,4.269,4.087,-4.737,0.343
