target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1
C292543,1,,,,NNCC1CC1,COC(=O)c1cc(C2CC2)ncc1Br,COC(=O)c1cc(C2CC2)ncc1N(N)CC1CC1,N-nucleophilic_aromatic_substitution,,
C290592,1,,,,O=C(O)C1CC(=O)N2CCCCC2C1,Cc1ccc(C2NCC2C)cc1,Cc1ccc(C2C(C)CN2C(=O)C2CC(=O)N3CCCCC3C2)cc1,Amidation,,
C290593,1,,,,O=C(O)C1CC(=O)N2CCCCC2C1,Cc1cccc(C)c1C1CCN1,Cc1cccc(C)c1C1CCN1C(=O)C1CC(=O)N2CCCCC2C1,Amidation,,
C290594,1,,,,O=C(O)C1CC(=O)N2CCCCC2C1,Cc1cccc(C2NCC2C)c1,Cc1cccc(C2C(C)CN2C(=O)C2CC(=O)N3CCCCC3C2)c1,Amidation,,
C290595,1,,,,O=C(O)C1CC(=O)N2CCCCC2C1,CN1CC(N)C1c1ccccc1,CN1CC(NC(=O)C2CC(=O)N3CCCCC3C2)C1c1ccccc1,Amidation,,
C292545,1,,,,CSCCNN,COC(=O)c1cc(C2CC2)ncc1Br,COC(=O)c1cc(C2CC2)ncc1N(N)CCSC,N-nucleophilic_aromatic_substitution,,
C292548,1,,,,CC#CCNN,COC(=O)c1cc(C2CC2)ncc1Br,CC#CCN(N)c1cnc(C2CC2)cc1C(=O)OC,N-nucleophilic_aromatic_substitution,,
C292550,1,,,,CCCCNN,COC(=O)c1cc(C2CC2)ncc1Br,CCCCN(N)c1cnc(C2CC2)cc1C(=O)OC,N-nucleophilic_aromatic_substitution,,
C290599,1,,,,O=C(O)C1CCN2CCCCC2C1,Brc1ccc(C2NCC23CCC3)cc1,O=C(C1CCN2CCCCC2C1)N1CC2(CCC2)C1c1ccc(Br)cc1,Amidation,,
C289763,1,,,,CC(C)(C)n1cc2ccc(C=O)cc2n1,Cn1ccc(-c2ccc(CN)cc2)n1,Cn1ccc(-c2ccc(CNCc3ccc4cn(C(C)(C)C)nc4c3)cc2)n1,Reductive_amination,,
