smiles,compound_set,template,hit1,hit2,hit3,hit4,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
O=C(Cc1cnoc1)NCc1cccc2cccnc12,C56919,Z0719a,Z1713a,Z0773a,Z0719a,Z1674a,NCc1nccc2ccccc12,Clc1ncc(C2CCOC2)s1,c1ccc2c(CNc3ncc(C4CCOC4)s3)nccc2c1,N-nucleophilic_aromatic_substitution
