smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
COC1(C[C@H](C)Nc2cccc3cccnc23)CCC1,C48463,Z0089a,Z1716a,Z0089a,Z0773b,O=C(O)c1ccn2ccnc2c1,Cc1ccc(CCN)cn1,Cc1ccc(CCNC(=O)c2ccn3ccnc3c2)cn1,Amidation
