smiles,compound_set,template,hit1,hit2,hit3,hit4,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
Cc1cccc2ncnc(NC[C@H]3CC4(CC4)CN3)c12,C64361,Z1719a,Z1719a,Z0917a,Z0182a,Z0990a,O=C(O)Cc1cccc2cccnc12,CC(O)C(C)(C)CN,CC(O)C(C)(C)CNC(=O)Cc1cccc2cccnc12,Amidation
