smiles,compound_set,template,hit1,hit2,hit3,hit4,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
c1csc(-c2cocn2)n1,C59115,Z1274a,Z1274a,Z0227a,Z0788b,Z0788a,O=C(O)Cc1cnn2ccccc12,CNC1CC(OC)C12CCC2,COC1CC(N(C)C(=O)Cc2cnn3ccccc23)C12CCC2,Amidation
