smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
c1cc(-c2ccncn2)ccn1,C5492,Z1495a,Z1495a,Z0945a,Z0875a,O=C(O)Cc1scnc1-c1ccccc1,CNCC1CCCNC1,CN(CC1CCCNC1)C(=O)Cc1scnc1-c1ccccc1,Amidation
