smiles,compound_set,template,hit1,hit2,hit3,hit4,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
c1csc(-c2cscn2)n1,C108386,Z1274a,Z1274a,Z0227a,Z0788b,Z0788a,Nc1ccnc2ccsc12,CCC(=O)CCl,CCC(CCl)Nc1ccnc2ccsc12,Reductive_amination
