smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
c1cnc2c(C3CCNCC3)cccc2c1,C2037,Z3527a,Z0819a,Z3527a,c1ccc2c(c1)CNC2,CC(C)(C)OC(=O)C1CCCNC1,O=C(C1CCCNC1)N1Cc2ccccc2C1,Ester_amidation
