smiles,compound_set,template,hit1,hit2,hit3,hit4,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CCCC[C@H](CO)Cc1cn(CC(=O)NCc2cccnc2)nn1,C13057,Z0719a,Z1274a,Z0687a,Z1597a,Z0719a,O=C(O)c1ccc2nc(C(F)(F)F)cn2c1,CNc1ccccn1,CN(C(=O)c1ccc2nc(C(F)(F)F)cn2c1)c1ccccn1,Amidation
