smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
Brc1ccc2ccc(N[C@H]3CCCNC3)nc2c1,C113775,Z0773b,Z0827a,Z0182a,Z0773b,CC(C)N,Cc1cc(C)c2nc(Br)sc2c1,Cc1cc(C)c2nc(NC(C)C)sc2c1,N-nucleophilic_aromatic_substitution
