smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CC(C)Cn1cnc(S(=O)(=O)Nc2cnc3ccccc3c2)c1,C5838,Z1688a,Z1716a,Z1688a,CNCc1ccccn1,O=C(NCCO)c1cccnc1,CN(CCNC(=O)c1cccnc1)Cc1ccccn1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol
