smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
C[C@](CO)(Cc1ccccc1F)NC(=O)c1cccc2cc[nH]c12,C60616,Z0101a,Z0101a,Z0827a,Ic1cc[nH]n1,CC1(C)OB(C2CCCNCC2)OC1(C)C,c1cc(C2CCCNCC2)n[nH]1,Sp3-sp2_Suzuki_coupling
