smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
C1CNC[C@H]([C@H]2NCCS2)C1,C13296,Z0182a,Z0917a,Z0182a,Z1729a,c1cncc(C2CNCCN2)c1,O=C(O)c1ccc2ncsc2c1,O=C(c1ccc2ncsc2c1)N1CCNC(c2cccnc2)C1,Amidation
