smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
C=C(Cl)CNc1ccnc2ccsc12,C61503,Z3515a,Z3515a,Z0089a,Nc1cccc2c1CNC2,OCC1CCOC1,Nc1cccc2c1CN(CC1CCOC1)C2,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol
