smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
c1cc([C@]23CNC[C@H]2C3)c2[nH]ccc2c1,C59027,Z3729a,Z0917a,Z3729a,Z0182a,CC1(C)OB(c2ccns2)OC1(C)C,Cc1cc(Br)cc2[nH]c(Cl)nc12,Cc1cc(Br)cc2[nH]c(-c3ccns3)nc12,Sp2-sp2_Suzuki_coupling
