smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CN(C)c1nc(N(C)CCc2ccccn2)nc2ccccc12,C68732,Z1719a,Z1719a,Z0788b,Z0673a,O=C(O)c1cn2ccnc2s1,CCSc1ccc(N)cn1,CCSc1ccc(NC(=O)c2cn3ccnc3s2)cn1,Amidation
