smiles,compound_set,template,hit1,hit2,hit3,hit4,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
C1=C(c2ncnc3ccccc23)CCNC1,C118804,Z1719a,Z1719a,Z0917a,Z0182a,Z0990a,O=C(O)CCN1CCNCC1,CC(C)C(C)(C)CN,CC(C)C(C)(C)CNC(=O)CCN1CCNCC1,Amidation
