smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
Nc1cc2n(n1)CCN(CC(=O)Nc1ccc3[nH]c(=O)[nH]c3c1)C2,C63711,Z0089a,Z0089a,Z4245a,Z3503a,Oc1cnn2c1CNCC2,O=C(O)c1nccc2occc12,O=C(c1nccc2occc12)N1CCn2ncc(O)c2C1,Amidation
