smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
Cc1cn2cc(C(=O)Nc3cccc4ocnc34)ccc2n1,C61309,Z1495a,Z1495a,Z0773a,Z0773b,O=C(O)Cc1cccc2c1CCNC2,COCC1(CN)CCC1,COCC1(CNC(=O)Cc2cccc3c2CCNC3)CCC1,Amidation
