smiles,compound_set,template,hit1,hit2,hit3,hit4,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
c1ccc(-n2cccn2)nc1,C66393,Z1495a,Z1495a,Z0465a,Z0425a,Z0788a,O=Cc1cccc2[nH]ccc12,Nc1ccc2c(c1)CN(CC(F)(F)F)C2,FC(F)(F)CN1Cc2ccc(NCc3cccc4[nH]ccc34)cc2C1,Reductive_amination
