smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
c1ccc2nc(N[C@H]3CCCNC3)ccc2c1,C1728,Z0773b,Z0827a,Z0182a,Z0773b,CC(=O)NCc1ccc2c(c1)CNC2,C=C(C(=O)O)C(C)(C)C,C=C(C(=O)N1Cc2ccc(CNC(C)=O)cc2C1)C(C)(C)C,Amidation
