smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CC(C)c1cccc(NC(=O)c2ccn3ccnc3c2)n1,C116770,Z0465a,Z1495a,Z0465a,Cn1cc(N)cn1,O=C(O)CCc1cnc2ccccc2c1,Cn1cc(NC(=O)CCc2cnc3ccccc3c2)cn1,Amidation
