smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CCC[C@@H](COC)Nc1ccncn1,C9697,Z0875a,Z0875a,Z1597a,c1nc(C2CCNCC2)c[nH]1,CC(C)(C(=O)O)c1c[nH]cn1,CC(C)(C(=O)N1CCC(c2c[nH]cn2)CC1)c1c[nH]cn1,Amidation
