smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
c1ccc2[nH]c(N3CCC(NC4CCNCC4)CC3)nc2c1,C2977,Z0846a,Z0846a,Z0819a,Z1729a,Nc1cccnc1C1CC1,COCC(=O)O,COCC(=O)Nc1cccnc1C1CC1,Amidation
