smiles,compound_set,template,hit1,hit2,hit3,hit4,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
O=C(C[C@@H]1CCCS1(=O)=O)NCc1cccnc1,C2607,Z0719a,Z1274a,Z0687a,Z1597a,Z0719a,O=C(O)CC1CCCS1(=O)=O,NCc1cccnc1,O=C(CC1CCCS1(=O)=O)NCc1cccnc1,Amidation
