smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
Cn1c(=O)[nH]c2ccc(C(=O)NCc3ncc[nH]3)cc21,C13195,Z1688a,Z4245a,Z1688a,CSCCCC(=O)O,CN1CCNCC1c1ncc[nH]1,CSCCCC(=O)N1CCN(C)C(c2ncc[nH]2)C1,Amidation
