smiles,compound_set,template,hit1,hit2,hit3,hit4,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CC(=O)NCc1cnn2c1CCCC2,C61607,Z0719a,Z1495a,Z0687a,Z0227a,Z0719a,C#CCNC,O=Cc1ccc2c(c1)CNC2,C#CCN(C)Cc1ccc2c(c1)CNC2,Reductive_amination
