smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
Cc1ccc2nc(C(=O)Nc3ccnc4ccccc34)cn2c1,C12439,Z1495a,Z1495a,Z0429a,Z1674a,NCCC1CCNCC1,COc1ccc2cccc(N)c2n1,COc1ccc2cccc(NC(=O)NCCC3CCNCC3)c2n1,Formation_of_urea_from_two_amines
