smiles,compound_set,template,hit1,hit2,hit3,hit4,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
C[C@@H](Cn1ccnc1)NC(=O)c1ccn([C@H]2CCCNC2)n1,C14536,Z0719a,Z0827a,Z0917a,Z0719a,Z0182a,CC1NCc2ccccc21,CC(C)(C(=O)O)c1cncnc1,CC1c2ccccc2CN1C(=O)C(C)(C)c1cncnc1,Amidation
