smiles,compound_set,template,hit1,hit2,hit3,hit4,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CN(C[C@H]1CCCN1)c1ncnc2cccc([N+](=O)[O-])c12,C58094,Z1719a,Z1719a,Z0917a,Z0182a,Z0990a,Brc1cc2cccnc2s1,CC1(C)OB(c2cncs2)OC1(C)C,c1cnc2sc(-c3cncs3)cc2c1,Sp2-sp2_Suzuki_coupling
