smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CCC(C)(C)NC(=O)c1cccc2[nH]ncc12,C51409,Z0701a,Z0701a,Z0719a,NC(CO)Cc1c[nH]cn1,CCCn1c(C(=O)O)cc2ccccc21,CCCn1c(C(=O)NC(CO)Cc2c[nH]cn2)cc2ccccc21,Amidation
