smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
O=C(CC[C@@H]1CCCN1)Nc1n[nH]c2nc(C(F)(F)F)ccc12,C61750,Z0709a,Z0827a,Z0709a,O=C(O)CCC1CCCN1,Nc1n[nH]c2nc(C(F)(F)F)ccc12,O=C(CCC1CCCN1)Nc1n[nH]c2nc(C(F)(F)F)ccc12,Amidation
