smiles,compound_set,template,hit1,hit2,hit3,hit4,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
Cc1cccc2[nH]cc(C(=O)COC(=O)C(C)(C)c3cscn3)c12,C5763,Z2971a,Z0673b,Z0788b,Z0673a,Z2971a,O=C(O)c1cccc2ncccc12,NC(=O)C(N)c1ccccn1,NC(=O)C(NC(=O)c1cccc2ncccc12)c1ccccn1,Amidation
