smiles,compound_set,template,hit1,hit2,hit3,hit4,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
C1=C(c2ccnc3ccsc23)CNC1,C108582,Z3515a,Z0819a,Z3515a,Z0182a,Z0990a,O=C(O)C(O)c1c[nH]cn1,NCC1(OCCO)CCC1,O=C(NCC1(OCCO)CCC1)C(O)c1c[nH]cn1,Amidation
