smiles,compound_set,template,hit1,hit2,hit3,hit4,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
c1cn([C@H]2CCCNC2)cn1,C8622,Z0719a,Z0827a,Z0917a,Z0719a,Z0182a,CC(C)(N)CO,O=C(O)c1ccnc2c(C(F)(F)F)cccc12,CC(C)(CO)NC(=O)c1ccnc2c(C(F)(F)F)cccc12,Amidation
