smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
C1=C(c2ccccc2)CCC[C@H]1NCc1ccc2c(c1)OCO2,C28382,7gqa-a,7gp9-a,7gpc-a,Nc1ccnn1C1CCCC1,O=C(O)Cc1cn[nH]c1,O=C(Cc1cn[nH]c1)Nc1ccnn1C1CCCC1,Amidation
