smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CCC(C)(C)CCS(=O)(=O)NC(=O)[C@@H]1CNCc2ccccc21,C7379,7gq3-a,7gp9-a,7gph-a,B0693a,CC(C)S(=O)(=O)C1CCNC1,CC(N)c1cn[nH]c1,CC(NC(=O)N1CCC(S(=O)(=O)C(C)C)C1)c1cn[nH]c1,Formation_of_urea_from_two_amines
