smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
C(COC1CCNCC1)C[C@@H]1CCOC1,C14644,7go4-b,7gow-a,7gp7-a,C1CCN(C2CCNC2)C1,CC(C)Oc1nccnc1Cl,CC(C)Oc1nccnc1N1CCC(N2CCCC2)C1,N-nucleophilic_aromatic_substitution
