smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
COc1ccccc1C[C@@](C)(CO)NC[C@@H]1CCC(=O)N1,C32763,7gq3-a,7gpg-a,7gpc-a,c1c[nH]c(N2CCNCC2)n1,O=C(O)CCc1ccc2ncsc2c1,O=C(CCc1ccc2ncsc2c1)N1CCN(c2ncc[nH]2)CC1,Amidation
