smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CS(=O)(=O)C[C@H](O)c1nc(C2CC2)cs1,C29828,7go4-b,7gph-a,7gny-a,NC(Cc1cnc[nH]1)C(=O)O,Cc1nc2ccccn2c1C=O,Cc1nc2ccccn2c1CNC(Cc1cnc[nH]1)C(=O)O,Reductive_amination
