smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
C[C@H](CCNS(=O)(=O)Cc1ccncc1)C(F)F,C9941,7got-a,7gp9-a,7gov-a,NCc1cccs1,Cc1ccc2c(c1)C=C(C(=O)O)CO2,Cc1ccc2c(c1)C=C(C(=O)NCc1cccs1)CO2,Amidation
