smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
O=C(CCc1ccc2c(c1)OCO2)Nc1cccnc1N1CCCCC1,C16736,7got-a,7gp9-a,7go9-a,c1cc(C2CCCNC2)ccn1,Brc1ccnc2nccn12,c1cc(C2CCCN(c3ccnc4nccn34)C2)ccn1,N-nucleophilic_aromatic_substitution
