smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
C[C@H](c1nc(-c2cccs2)no1)N1CCCC1,C24299,7go7-a,7gpc-a,7gp4-a,7gpo-a,Nc1ccc(I)nn1,CC1(C)OB(c2ccnn2-c2cccnc2)OC1(C)C,Nc1ccc(-c2ccnn2-c2cccnc2)nn1,Sp2-sp2_Suzuki_coupling
