smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CCn1nc(-c2cccs2)nc1-c1cccc2ccnn12,C56761,7go9-a,7gqr-a,7gnv-a,C1CNCCN1,NC(Cc1ccccc1)c1nc2ccccc2s1,O=C(NC(Cc1ccccc1)c1nc2ccccc2s1)N1CCNCC1,Formation_of_urea_from_two_amines
