smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
C[C@@H](NCc1cc2n(n1)CCC2)[C@@H](O)c1ccc2c(c1)OCO2,C64715,7gqa-a,7gp9-a,7gnz-a,7goy-a,O=C(O)Cn1ccccc1=O,Nc1ccc2nc(C(F)F)sc2c1,O=C(Cn1ccccc1=O)Nc1ccc2nc(C(F)F)sc2c1,Amidation
