smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CN(Cc1ccns1)C[C@@H](O)COCc1ccc2c(c1)OCO2,C67927,7gqa-a,7gp9-a,7gnz-a,7goy-a,O=C(O)c1cn2ccnc2s1,CC(C)(C(=O)O)n1cc(N)cn1,CC(C)(C(=O)O)n1cc(NC(=O)c2cn3ccnc3s2)cn1,Amidation
