smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CC(C)N(CCCBr)Cc1cscn1,C55917,7gqa-a,7go0-a,7gny-a,OCc1cnc2sccn12,O=C(O)CC1CCCC(C(F)(F)F)O1,O=C(CC1CCCC(C(F)(F)F)O1)OCc1cnc2sccn12,Steglich_esterification
