smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
C#C[C@@H]1CCCN1C(=O)c1ccc2c(c1)CCCCN2,Amidation,O=C(O)c1ccc2c(c1)CCCCN2,C#CC1CCCN1,C#CC1CCCN1C(=O)c1ccc2c(c1)CCCCN2,A3990a,A1778a,A3990a,C27907
