smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
CNC(=O)CC1CCN(C(=O)N(C)Cc2ccoc2)CC1,Formation_of_urea_from_two_amines,CNC(=O)CC1CCNCC1,CNCc1ccoc1,CNC(=O)CC1CCN(C(=O)N(C)Cc2ccoc2)CC1,A0608a,A4020a,A4020a,C49166
