smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
O=C(c1ccc2c(c1)NS(=O)(=O)C2)N1CCCC[C@H]1C(F)(F)CO,Amidation,O=C(O)c1ccc2c(c1)NS(=O)(=O)C2,OCC(F)(F)C1CCCCN1,O=C(c1ccc2c(c1)NS(=O)(=O)C2)N1CCCCC1C(F)(F)CO,A2513a,A3858b,A3858b,C8457
