smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
O=C(c1csc(C2CCNCC2)n1)N1CCc2ccccc21,Ester_amidation,c1ccc2c(c1)CCN2,CC(C)(C)OC(=O)c1csc(C2CCNCC2)n1,O=C(c1csc(C2CCNCC2)n1)N1CCc2ccccc21,A4943b,A1778a,A4943b,C45947
