smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
O=C(NCCc1cc[nH]n1)c1ccnc(-n2ccnc2)c1,Amidation,O=C(O)c1ccnc(-n2ccnc2)c1,NCCc1cc[nH]n1,O=C(NCCc1cc[nH]n1)c1ccnc(-n2ccnc2)c1,A3435a,A0556a,A3435a,C16361
