smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
O=C(C[C@@H]1NCc2ccccc21)Nc1cccc2cn[nH]c12,Amidation,O=C(O)CC1NCc2ccccc21,Nc1cccc2cn[nH]c12,O=C(CC1NCc2ccccc21)Nc1cccc2cn[nH]c12,A2293a,A3181b,A2293a,C87747
