smiles,compound_set,template,hit1,hit2,hit3,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CC(C)(C(=O)NCC(F)(F)F)[C@H]1CCCNC1,C1392,A4873b,A1776a,A4873b,A1778a,NCC(F)(F)F,CC(C)(C(=O)O)C1CCCNC1,CC(C)(C(=O)NCC(F)(F)F)C1CCCNC1,Amidation
