smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
CC(C)[C@@H](NC(=O)C[C@H]1CCCCN1)c1nnc2ccccn12,Amidation,O=C(O)CC1CCCCN1,CC(C)C(N)c1nnc2ccccn12,CC(C)C(NC(=O)CC1CCCCN1)c1nnc2ccccn12,A1293a,A5091a,A5091a,C10333
