smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
C[C@@H](CN1CCCCC1)N(C)C(=O)c1cnc([C@@H]2CCOC2)s1,C54609,A0875a,A3178a,A0875a,O=C(O)c1cnc(C2CCOC2)s1,CNC(C)CN1CCCCC1,CC(CN1CCCCC1)N(C)C(=O)c1cnc(C2CCOC2)s1,Amidation
