smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
CCOC(=O)N[C@H]1CCCN(C(=O)C[C@@H](C(F)F)n2ccnc2)C1,C55679,A4320a,A4320a,A3371a,O=C(O)CC(C(F)F)n1ccnc1,CCOC(=O)NC1CCCNC1,CCOC(=O)NC1CCCN(C(=O)CC(C(F)F)n2ccnc2)C1,Amidation
