smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,template,compound_set
N#CCCNS(=O)(=O)c1cccnc1,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),O=S(=O)(Cl)c1cccnc1,N#CCCN,N#CCCNS(=O)(=O)c1cccnc1,A0719a,A3849a,A3849a,C15036
