smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step11,hit1,hit2,hit3,template,compound_set
C[C@H](CCc1ccccn1)NC(=O)c1ccncn1,Amidation,O=C(O)c1ccncn1,CC(N)CCc1ccccn1,CC(CCc1ccccn1)NC(=O)c1ccncn1,A4031a,A3207a,A1146a,A1146a,C60642
