smiles,compound_set,template,hit1,hit2,reactant_step1,reactant2_step1,product_step1,reaction_name_step1
C[C@H](S)C(=O)N1CC2(CC2)C1,C5996,A5394a,A1778a,A5394a,CC(S)C(=O)O,C1CC12CNC2,CC(S)C(=O)N1CC2(CC2)C1,Amidation
